Month;Day;Hour;Minute;Second;Sensor;Value
1;26;11;14;36;11;0,00
1;26;11;14;36;4;77,88
1;26;11;14;36;15;-9,15
1;26;11;14;36;18;-9,41
1;26;11;14;36;19;-10,21
1;26;11;25;46;6;33,00
1;26;11;38;22;-1;80,00
1;26;11;43;6;3;102,48
1;26;12;3;30;5;11,00
1;26;12;3;30;14;5,00
1;26;12;3;30;13;2,00
1;26;12;3;30;2;104200,16
1;26;12;3;30;9;110556,37
1;26;12;3;30;12;114307,58
1;26;12;3;30;1;0,00
1;26;12;3;30;8;0,00
1;26;12;3;30;11;0,00
1;26;12;3;30;4;72,55
1;26;12;3;30;15;-6,18
1;26;12;3;30;18;-5,61
1;26;12;3;30;19;-5,79
1;26;12;5;57;3;101,22
1;26;12;25;32;6;0,00
1;26;12;41;4;16;21,21
1;26;12;47;41;-1;80,00
1;26;13;9;39;16;20,12
1;26;13;15;24;3;99,08
1;26;13;19;46;5;67,00
1;26;13;19;46;14;0,00
1;26;13;19;46;13;77,00
1;26;13;19;46;2;105800,15
1;26;13;19;46;9;112359,76
1;26;13;19;46;12;115956,97
1;26;13;19;46;1;0,00
1;26;13;19;46;8;0,00
1;26;13;19;46;11;0,00
1;26;13;19;46;4;85,46
1;26;13;19;46;15;-2,23
1;26;13;19;46;18;-2,20
1;26;13;19;46;19;-2,21
1;26;13;21;54;-1;80,00
1;26;13;36;2;6;0,00
1;26;14;4;9;5;0,00
1;26;14;4;9;14;18,00
1;26;14;4;9;13;0,00
1;26;14;4;9;2;99400,13
1;26;14;4;9;9;98803,73
1;26;14;4;9;12;98406,13
1;26;14;4;9;1;0,00
1;26;14;4;9;8;0,00
1;26;14;4;9;11;0,00
1;26;14;4;9;4;72,03
1;26;14;4;9;15;-0,31
1;26;14;4;9;18;-0,28
1;26;14;4;9;19;-0,29
1;26;14;23;23;3;102,31
1;26;14;32;20;16;22,25
1;26;14;35;28;6;10,00
1;26;14;54;34;-1;80,00
1;26;15;19;23;6;15,00
1;26;15;19;59;-1;80,00
1;26;15;21;40;5;0,00
1;26;15;21;40;14;0,00
1;26;15;21;40;13;15,00
1;26;15;21;40;2;103900,01
1;26;15;21;40;9;98912,81
1;26;15;21;40;12;102237,61
1;26;15;21;40;1;0,00
1;26;15;21;40;8;0,00
1;26;15;21;40;11;0,00
1;26;15;21;40;4;75,03
1;26;15;21;40;15;1,37
1;26;15;21;40;18;1,39
1;26;15;21;40;19;1,43
1;26;15;40;2;16;25,10
1;26;15;45;18;3;104,50
1;26;16;14;15;3;107,99
1;26;16;14;48;6;0,00
1;26;16;30;52;-1;80,00
1;26;16;36;22;16;28,46
1;26;16;49;7;5;0,00
1;26;16;49;7;14;0,00
1;26;16;49;7;13;13,00
1;26;16;49;7;2;107800,20
1;26;16;49;7;9;103164,79
1;26;16;49;7;12;107045,59
1;26;16;49;7;1;0,00
1;26;16;49;7;8;0,00
1;26;16;49;7;11;0,00
1;26;16;49;7;4;73,19
1;26;16;49;7;15;2,96
1;26;16;49;7;18;2,99
1;26;16;49;7;19;3,23
1;26;17;19;37;16;30,00
1;26;17;31;6;3;110,04
1;26;17;44;16;-1;80,00
1;26;17;56;7;6;0,00
1;26;17;56;16;5;0,00
1;26;17;56;16;14;0,00
1;26;17;56;16;13;2,00
1;26;17;56;16;2;88145,10
1;26;17;56;16;9;86382,20
1;26;17;56;16;12;80212,04
1;26;17;56;16;1;0,00
1;26;17;56;16;8;0,00
1;26;17;56;16;11;0,00
1;26;17;56;16;4;78,24
1;26;17;56;16;15;4,23
1;26;17;56;16;18;4,25
1;26;17;56;16;19;4,17
1;26;18;11;40;5;0,00
1;26;18;11;40;14;1,00
1;26;18;11;40;13;9,00
1;26;18;11;40;2;54900,21
1;26;18;11;40;9;56492,31
1;26;18;11;40;12;51002,29
1;26;18;11;40;1;0,00
1;26;18;11;40;8;0,00
1;26;18;11;40;11;0,00
1;26;18;11;40;4;79,59
1;26;18;11;40;15;6,81
1;26;18;11;40;18;6,44
1;26;18;11;40;19;5,91
1;26;18;14;46;-1;80,00
1;26;18;17;12;6;15,00
1;26;18;18;28;3;106,58
1;26;18;33;58;16;27,66
1;26;19;17;49;6;0,00
1;26;19;17;57;16;25,10
1;26;19;18;52;-1;80,00
1;26;19;36;4;5;4,00
1;26;19;36;4;14;0,00
1;26;19;36;4;13;19,00
1;26;19;36;4;2;13872,15
1;26;19;36;4;9;14135,72
1;26;19;36;4;12;14704,48
1;26;19;36;4;1;0,00
1;26;19;36;4;8;0,00
1;26;19;36;4;11;0,00
1;26;19;36;4;4;83,38
1;26;19;36;4;15;8,68
1;26;19;36;4;18;8,36
1;26;19;36;4;19;7,79
1;26;19;56;34;3;105,23
1;26;20;0;12;16;21,21
1;26;20;0;47;-1;50,00
1;26;20;4;22;5;54,00
1;26;20;4;22;14;0,00
1;26;20;4;22;13;68,00
1;26;20;4;22;2;0,11
1;26;20;4;22;9;0,12
1;26;20;4;22;12;0,11
1;26;20;4;22;1;0,00
1;26;20;4;22;8;0,00
1;26;20;4;22;11;0,00
1;26;20;4;22;4;74,67
1;26;20;4;22;15;8,00
1;26;20;4;22;18;8,11
1;26;20;4;22;19;7,96
1;26;20;11;57;3;102,46
1;26;20;53;0;6;0,00
1;26;21;0;15;16;16,43
1;26;21;32;18;3;97,23
1;26;21;35;59;-1;60,00
1;26;21;38;4;6;0,00
1;26;21;52;36;5;62,00
1;26;21;52;36;14;10,00
1;26;21;52;36;13;48,00
1;26;21;52;36;2;0,04
1;26;21;52;36;9;0,04
1;26;21;52;36;12;0,04
1;26;21;52;36;1;0,00
1;26;21;52;36;8;0,00
1;26;21;52;36;11;0,00
1;26;21;52;36;4;77,52
1;26;21;52;36;15;4,55
1;26;21;52;36;18;4,94
1;26;21;52;36;19;4,53
1;26;22;2;50;-1;70,00
1;26;22;7;5;5;93,00
1;26;22;7;5;14;0,00
1;26;22;7;5;13;107,00
1;26;22;7;5;2;0,08
1;26;22;7;5;9;0,09
1;26;22;7;5;12;0,09
1;26;22;7;5;1;1993,00
1;26;22;7;5;8;1923,25
1;26;22;7;5;11;1852,08
1;26;22;7;5;4;95,24
1;26;22;7;5;15;1,57
1;26;22;7;5;18;1,68
1;26;22;7;5;19;1,54
1;26;22;33;23;6;0,00
1;26;22;37;35;16;13,42
1;26;22;53;23;3;94,89
1;26;23;2;51;3;89,17
1;26;23;3;3;5;57,00
1;26;23;3;3;14;1,00
1;26;23;3;3;13;45,00
1;26;23;3;3;2;0,02
1;26;23;3;3;9;0,02
1;26;23;3;3;12;0,01
1;26;23;3;3;1;0,00
1;26;23;3;3;8;0,00
1;26;23;3;3;11;0,00
1;26;23;3;3;4;74,41
1;26;23;3;3;15;-0,01
1;26;23;3;3;18;-0,01
1;26;23;3;3;19;-0,01
1;26;23;13;5;6;12,00
1;26;23;29;13;-1;60,00
1;26;23;45;53;16;9,49
1;27;0;9;38;6;0,00
1;27;0;19;32;3;88,11
1;27;0;30;46;5;90,00
1;27;0;30;46;14;0,00
1;27;0;30;46;13;75,00
1;27;0;30;46;2;0,13
1;27;0;30;46;9;0,12
1;27;0;30;46;12;0,13
1;27;0;30;46;1;0,00
1;27;0;30;46;8;0,00
1;27;0;30;46;11;0,00
1;27;0;30;46;4;86,80
1;27;0;30;46;15;-0,02
1;27;0;30;46;18;-0,02
1;27;0;30;46;19;-0,02
1;27;0;31;12;-1;60,00
1;27;0;46;27;16;6,71
1;27;1;5;44;6;0,00
1;27;1;30;8;5;57,00
1;27;1;30;8;14;0,00
1;27;1;30;8;13;72,00
1;27;1;30;8;2;0,17
1;27;1;30;8;9;0,15
1;27;1;30;8;12;0,17
1;27;1;30;8;1;0,00
1;27;1;30;8;8;0,00
1;27;1;30;8;11;0,00
1;27;1;30;8;4;75,09
1;27;1;30;8;15;-1,62
1;27;1;30;8;18;-1,57
1;27;1;30;8;19;-1,72
1;27;1;32;17;-1;60,00
1;27;1;35;5;16;5,20
1;27;1;58;18;3;84,23
1;27;2;7;4;3;83,49
1;27;2;11;45;-1;60,00
1;27;2;21;30;6;11,00
1;27;2;38;37;16;4,74
1;27;2;57;18;5;59,00
1;27;2;57;18;14;20,00
1;27;2;57;18;13;73,00
1;27;2;57;18;2;0,06
1;27;2;57;18;9;0,05
1;27;2;57;18;12;0,06
1;27;2;57;18;1;0,00
1;27;2;57;18;8;0,00
1;27;2;57;18;11;0,00
1;27;2;57;18;4;81,16
1;27;2;57;18;15;-1,69
1;27;2;57;18;18;-1,73
1;27;2;57;18;19;-1,61
1;27;3;1;31;6;4,00
1;27;3;5;16;-1;60,00
1;27;3;27;52;5;89,00
1;27;3;27;52;14;5,00
1;27;3;27;52;13;101,00
1;27;3;27;52;2;0,19
1;27;3;27;52;9;0,20
1;27;3;27;52;12;0,18
1;27;3;27;52;1;0,00
1;27;3;27;52;8;0,00
1;27;3;27;52;11;0,00
1;27;3;27;52;4;85,58
1;27;3;27;52;15;-3,82
1;27;3;27;52;18;-4,20
1;27;3;27;52;19;-4,19
1;27;3;34;45;16;5,61
1;27;3;41;47;3;86,39
1;27;4;2;59;-1;60,00
1;27;4;6;55;3;89,80
1;27;4;7;16;16;8,49
1;27;4;14;12;5;30,00
1;27;4;14;12;14;14,00
1;27;4;14;12;13;16,00
1;27;4;14;12;2;0,11
1;27;4;14;12;9;0,10
1;27;4;14;12;12;0,11
1;27;4;14;12;1;0,00
1;27;4;14;12;8;0,00
1;27;4;14;12;11;0,00
1;27;4;14;12;4;71,46
1;27;4;14;12;15;-6,66
1;27;4;14;12;18;-6,89
1;27;4;14;12;19;-7,51
1;27;4;58;52;6;0,00
1;27;5;18;40;6;40,00
1;27;5;22;6;3;90,38
1;27;5;23;1;5;0,00
1;27;5;23;1;14;35,00
1;27;5;23;1;13;0,00
1;27;5;23;1;2;0,04
1;27;5;23;1;9;0,04
1;27;5;23;1;12;0,04
1;27;5;23;1;1;0,00
1;27;5;23;1;8;0,00
1;27;5;23;1;11;0,00
1;27;5;23;1;4;73,82
1;27;5;23;1;15;-10,49
1;27;5;23;1;18;-10,65
1;27;5;23;1;19;-10,92
1;27;5;32;40;-1;60,00
1;27;5;55;26;16;11,62
1;27;6;27;58;3;104,97
1;27;6;29;4;16;24,19
1;27;6;43;29;5;0,00
1;27;6;43;29;14;7,00
1;27;6;43;29;13;13,00
1;27;6;43;29;2;17350,30
1;27;6;43;29;9;16170,48
1;27;6;43;29;12;17228,85
1;27;6;43;29;1;0,00
1;27;6;43;29;8;0,00
1;27;6;43;29;11;0,00
1;27;6;43;29;4;84,35
1;27;6;43;29;15;-11,40
1;27;6;43;29;18;-12,06
1;27;6;43;29;19;-11,39
1;27;6;49;0;-1;80,00
1;27;6;51;23;6;0,00
1;27;7;8;1;-1;80,00
1;27;7;15;39;6;0,00
1;27;7;39;51;3;110,17
1;27;7;45;12;16;30,00
1;27;7;51;53;5;11,00
1;27;7;51;53;14;14,00
1;27;7;51;53;13;18,00
1;27;7;51;53;2;21052,06
1;27;7;51;53;9;22420,44
1;27;7;51;53;12;22378,34
1;27;7;51;53;1;0,00
1;27;7;51;53;8;0,00
1;27;7;51;53;11;0,00
1;27;7;51;53;4;72,95
1;27;7;51;53;15;-12,10
1;27;7;51;53;18;-12,62
1;27;7;51;53;19;-11,40
1;27;8;15;27;16;29,24
1;27;8;22;41;5;0,00
1;27;8;22;41;14;0,00
1;27;8;22;41;13;0,00
1;27;8;22;41;2;34709,68
1;27;8;22;41;9;37347,62
1;27;8;22;41;12;35299,75
1;27;8;22;41;1;0,00
1;27;8;22;41;8;0,00
1;27;8;22;41;11;0,00
1;27;8;22;41;4;71,46
1;27;8;22;41;15;-10,45
1;27;8;22;41;18;-11,02
1;27;8;22;41;19;-10,57
1;27;8;33;4;3;109,36
1;27;8;41;21;-1;80,00
1;27;8;52;25;6;0,00
1;27;9;10;37;3;107,92
1;27;9;18;58;5;58,00
1;27;9;18;58;14;41,00
1;27;9;18;58;13;61,00
1;27;9;18;58;2;64260,19
1;27;9;18;58;9;60982,92
1;27;9;18;58;12;63296,28
1;27;9;18;58;1;0,00
1;27;9;18;58;8;0,00
1;27;9;18;58;11;0,00
1;27;9;18;58;4;85,20
1;27;9;18;58;15;-10,80
1;27;9;18;58;18;-10,91
1;27;9;18;58;19;-10,33
1;27;9;19;6;16;27,66
1;27;9;40;54;6;29,00
1;27;9;46;52;-1;80,00
1;27;10;2;33;16;25,10
1;27;10;19;16;5;129,00
1;27;10;19;16;14;59,00
1;27;10;19;16;13;138,00
1;27;10;19;16;2;97380,03
1;27;10;19;16;9;98743,35
1;27;10;19;16;12;88615,83
1;27;10;19;16;1;0,00
1;27;10;19;16;8;0,00
1;27;10;19;16;11;0,00
1;27;10;19;16;4;72,99
1;27;10;19;16;15;-9,83
1;27;10;19;16;18;-9,33
1;27;10;19;16;19;-9,97
1;27;10;25;45;3;105,64
1;27;10;44;22;-1;80,00
1;27;10;52;6;6;49,00
1;27;11;2;35;6;22,00
1;27;11;29;56;5;0,00
1;27;11;29;56;14;19,00
1;27;11;29;56;13;5,00
1;27;11;29;56;2;104600,06
1;27;11;29;56;9;105959,86
1;27;11;29;56;12;105227,66
1;27;11;29;56;1;0,00
1;27;11;29;56;8;0,00
1;27;11;29;56;11;0,00
1;27;11;29;56;4;73,83
1;27;11;29;56;15;-6,34
1;27;11;29;56;18;-5,94
1;27;11;29;56;19;-5,78
1;27;11;31;48;3;102,76
1;27;11;44;43;-1;80,00
1;27;11;56;40;16;23,24
1;27;12;23;5;16;21,21
1;27;12;28;41;-1;60,00
1;27;12;48;2;5;0,00
1;27;12;48;2;14;54,00
1;27;12;48;2;13;12,00
1;27;12;48;2;2;100200,17
1;27;12;48;2;9;97394,56
1;27;12;48;2;12;98396,57
1;27;12;48;2;1;0,00
1;27;12;48;2;8;0,00
1;27;12;48;2;11;0,00
1;27;12;48;2;4;78,09
1;27;12;48;2;15;-2,32
1;27;12;48;2;18;-2,51
1;27;12;48;2;19;-2,69
1;27;12;48;58;3;100,62
1;27;12;53;6;6;39,00
1;27;13;2;29;-1;80,00
1;27;13;5;48;5;105,00
1;27;13;5;48;14;11,00
1;27;13;5;48;13;107,00
1;27;13;5;48;2;105800,10
1;27;13;5;48;9;112994,51
1;27;13;5;48;12;112042,31
1;27;13;5;48;1;0,00
1;27;13;5;48;8;0,00
1;27;13;5;48;11;0,00
1;27;13;5;48;4;74,05
1;27;13;5;48;15;2,13
1;27;13;5;48;18;2,04
1;27;13;5;48;19;1,91
1;27;13;19;38;3;101,40
1;27;13;49;57;6;23,00
1;27;13;54;30;16;20,12
1;27;14;19;59;5;0,00
1;27;14;19;59;14;12,00
1;27;14;19;59;13;0,00
1;27;14;19;59;2;77674,14
1;27;14;19;59;9;72081,60
1;27;14;19;59;12;85441,56
1;27;14;19;59;1;0,00
1;27;14;19;59;8;0,00
1;27;14;19;59;11;0,00
1;27;14;19;59;4;72,98
1;27;14;19;59;15;5,67
1;27;14;19;59;18;5,20
1;27;14;19;59;19;5,62
1;27;14;26;32;16;22,25
1;27;14;36;49;3;102,83
1;27;14;37;0;6;9,00
1;27;14;41;32;-1;80,00
1;27;15;1;58;6;12,00
1;27;15;23;9;5;0,00
1;27;15;23;9;14;16,00
1;27;15;23;9;13;0,00
1;27;15;23;9;2;107310,12
1;27;15;23;9;9;117075,34
1;27;15;23;9;12;106451,64
1;27;15;23;9;1;0,00
1;27;15;23;9;8;0,00
1;27;15;23;9;11;0,00
1;27;15;23;9;4;75,83
1;27;15;23;9;15;7,63
1;27;15;23;9;18;8,25
1;27;15;23;9;19;7,60
1;27;15;23;59;-1;80,00
1;27;15;26;16;3;105,43
1;27;15;40;13;16;25,10
1;27;16;15;17;-1;80,00
1;27;16;33;17;16;28,46
1;27;16;44;13;6;43,00
1;27;16;57;34;3;109,06
1;27;16;58;26;5;97,00
1;27;16;58;26;14;51,00
1;27;16;58;26;13;93,00
1;27;16;58;26;2;81158,03
1;27;16;58;26;9;75476,96
1;27;16;58;26;12;88381,09
1;27;16;58;26;1;0,00
1;27;16;58;26;8;0,00
1;27;16;58;26;11;0,00
1;27;16;58;26;4;82,27
1;27;16;58;26;15;10,07
1;27;16;58;26;18;9,07
1;27;16;58;26;19;9,71
1;27;17;7;55;-1;80,00
1;27;17;21;19;16;30,00
1;27;17;27;12;5;75,00
1;27;17;27;12;14;38,00
1;27;17;27;12;13;68,00
1;27;17;27;12;2;76612,37
1;27;17;27;12;9;72245,46
1;27;17;27;12;12;82741,36
1;27;17;27;12;1;0,00
1;27;17;27;12;8;0,00
1;27;17;27;12;11;0,00
1;27;17;27;12;4;85,62
1;27;17;27;12;15;10,35
1;27;17;27;12;18;10,06
1;27;17;27;12;19;10,80
1;27;17;28;19;3;111,15
1;27;17;29;56;6;39,00
1;27;18;5;19;-1;80,00
1;27;18;9;17;6;32,00
1;27;18;30;47;16;27,66
1;27;18;50;31;3;106,93
1;27;18;58;5;5;16,00
1;27;18;58;5;14;33,00
1;27;18;58;5;13;30,00
1;27;18;58;5;2;48958,04
1;27;18;58;5;9;52727,81
1;27;18;58;5;12;47538,26
1;27;18;58;5;1;0,00
1;27;18;58;5;8;0,00
1;27;18;58;5;11;0,00
1;27;18;58;5;4;80,79
1;27;18;58;5;15;11,40
1;27;18;58;5;18;10,83
1;27;18;58;5;19;11,25
1;27;19;10;30;16;25,10
1;27;19;26;9;6;41,00
1;27;19;40;12;-1;80,00
1;27;19;45;38;3;103,66
1;27;19;49;18;5;68,00
1;27;19;49;18;14;45,00
1;27;19;49;18;13;75,00
1;27;19;49;18;2;9168,37
1;27;19;49;18;9;8902,49
1;27;19;49;18;12;9553,44
1;27;19;49;18;1;0,00
1;27;19;49;18;8;0,00
1;27;19;49;18;11;0,00
1;27;19;49;18;4;78,72
1;27;19;49;18;15;9,45
1;27;19;49;18;18;9,19
1;27;19;49;18;19;9,75
1;27;20;15;37;5;99,00
1;27;20;15;37;14;9,00
1;27;20;15;37;13;102,00
1;27;20;15;37;2;0,07
1;27;20;15;37;9;0,06
1;27;20;15;37;12;0,07
1;27;20;15;37;1;62,00
1;27;20;15;37;8;62,50
1;27;20;15;37;11;58,37
1;27;20;15;37;4;83,68
1;27;20;15;37;15;9,18
1;27;20;15;37;18;9,08
1;27;20;15;37;19;8,31
1;27;20;16;20;3;100,00
1;27;20;37;38;6;0,00
1;27;20;39;21;-1;50,00
1;27;20;47;0;16;21,21
1;27;21;2;31;16;16,43
1;27;21;6;44;3;96,76
1;27;21;10;45;5;0,00
1;27;21;10;45;14;3,00
1;27;21;10;45;13;4,00
1;27;21;10;45;2;0,07
1;27;21;10;45;9;0,08
1;27;21;10;45;12;0,07
1;27;21;10;45;1;0,00
1;27;21;10;45;8;0,00
1;27;21;10;45;11;0,00
1;27;21;10;45;4;86,18
1;27;21;10;45;15;8,60
1;27;21;10;45;18;8,82
1;27;21;10;45;19;8,73
1;27;21;44;12;-1;60,00
1;27;21;59;3;6;0,00
1;27;22;5;41;6;0,00
1;27;22;24;10;-1;60,00
1;27;22;29;16;3;92,93
1;27;22;52;28;5;2,00
1;27;22;52;28;14;0,00
1;27;22;52;28;13;4,00
1;27;22;52;28;2;0,15
1;27;22;52;28;9;0,15
1;27;22;52;28;12;0,14
1;27;22;52;28;1;497,00
1;27;22;52;28;8;470,66
1;27;22;52;28;11;439,60
1;27;22;52;28;4;87,66
1;27;22;52;28;15;6,47
1;27;22;52;28;18;6,18
1;27;22;52;28;19;6,31
1;27;22;57;0;16;13,42
1;27;23;5;55;6;0,00
1;27;23;13;22;-1;60,00
1;27;23;41;49;5;0,00
1;27;23;41;49;14;0,00
1;27;23;41;49;13;0,00
1;27;23;41;49;2;0,01
1;27;23;41;49;9;0,01
1;27;23;41;49;12;0,01
1;27;23;41;49;1;0,00
1;27;23;41;49;8;0,00
1;27;23;41;49;11;0,00
1;27;23;41;49;4;75,47
1;27;23;41;49;15;5,75
1;27;23;41;49;18;5,32
1;27;23;41;49;19;5,39
1;27;23;42;5;3;88,86
1;27;23;55;57;16;9,49
1;28;0;7;50;16;6,71
1;28;0;16;53;5;17,00
1;28;0;16;53;14;15,00
1;28;0;16;53;13;24,00
1;28;0;16;53;2;0,03
1;28;0;16;53;9;0,03
1;28;0;16;53;12;0,03
1;28;0;16;53;1;0,00
1;28;0;16;53;8;0,00
1;28;0;16;53;11;0,00
1;28;0;16;53;4;73,86
1;28;0;16;53;15;3,91
1;28;0;16;53;18;3,82
1;28;0;16;53;19;3,79
1;28;0;26;50;6;30,00
1;28;0;31;31;-1;70,00
1;28;0;49;58;3;85,69
1;28;1;16;19;6;28,00
1;28;1;43;1;16;5,20
1;28;1;47;33;5;17,00
1;28;1;47;33;14;43,00
1;28;1;47;33;13;8,00
1;28;1;47;33;2;0,09
1;28;1;47;33;9;0,10
1;28;1;47;33;12;0,09
1;28;1;47;33;1;0,00
1;28;1;47;33;8;0,00
1;28;1;47;33;11;0,00
1;28;1;47;33;4;71,90
1;28;1;47;33;15;2,57
1;28;1;47;33;18;2,50
1;28;1;47;33;19;2,64
1;28;1;52;54;-1;60,00
1;28;1;53;34;3;85,07
1;28;2;3;19;16;4,74
1;28;2;8;38;3;86,07
1;28;2;24;9;6;0,00
1;28;2;51;52;5;85,00
1;28;2;51;52;14;0,00
1;28;2;51;52;13;95,00
1;28;2;51;52;2;0,14
1;28;2;51;52;9;0,14
1;28;2;51;52;12;0,15
1;28;2;51;52;1;0,00
1;28;2;51;52;8;0,00
1;28;2;51;52;11;0,00
1;28;2;51;52;4;86,77
1;28;2;51;52;15;2,07
1;28;2;51;52;18;2,24
1;28;2;51;52;19;2,03
1;28;2;56;51;-1;50,00
1;28;3;8;3;3;87,03
1;28;3;18;45;-1;60,00
1;28;3;45;0;5;0,00
1;28;3;45;0;14;29,00
1;28;3;45;0;13;0,00
1;28;3;45;0;2;0,03
1;28;3;45;0;9;0,03
1;28;3;45;0;12;0,03
1;28;3;45;0;1;0,00
1;28;3;45;0;8;0,00
1;28;3;45;0;11;0,00
1;28;3;45;0;4;71,82
1;28;3;45;0;15;2,16
1;28;3;45;0;18;2,33
1;28;3;45;0;19;2,56
1;28;3;45;20;6;30,00
1;28;3;57;9;16;5,61
1;28;4;18;48;5;55,00
1;28;4;18;48;14;0,00
1;28;4;18;48;13;43,00
1;28;4;18;48;2;0,21
1;28;4;18;48;9;0,22
1;28;4;18;48;12;0,22
1;28;4;18;48;1;0,00
1;28;4;18;48;8;0,00
1;28;4;18;48;11;0,00
1;28;4;18;48;4;86,64
1;28;4;18;48;15;-1,60
1;28;4;18;48;18;-1,64
1;28;4;18;48;19;-1,80
1;28;4;22;47;6;0,00
1;28;4;47;49;16;8,49
1;28;4;55;13;-1;60,00
1;28;4;59;34;3;89,01
1;28;5;13;6;3;92,14
1;28;5;25;11;5;0,00
1;28;5;25;11;14;6,00
1;28;5;25;11;13;0,00
1;28;5;25;11;2;0,05
1;28;5;25;11;9;0,05
1;28;5;25;11;12;0,05
1;28;5;25;11;1;1326,00
1;28;5;25;11;8;1361,80
1;28;5;25;11;11;1241,96
1;28;5;25;11;4;92,79
1;28;5;25;11;15;-3,81
1;28;5;25;11;18;-3,47
1;28;5;25;11;19;-3,46
1;28;5;40;16;-1;70,00
1;28;5;49;40;16;11,62
1;28;5;50;9;6;0,00
1;28;6;11;7;6;0,00
1;28;6;26;28;16;24,19
1;28;6;27;19;3;103,10
1;28;6;44;6;-1;60,00
1;28;6;46;11;5;0,00
1;28;6;46;11;14;0,00
1;28;6;46;11;13;12,00
1;28;6;46;11;2;8070,50
1;28;6;46;11;9;8756,50
1;28;6;46;11;12;8369,11
1;28;6;46;11;1;1177,00
1;28;6;46;11;8;1134,63
1;28;6;46;11;11;1215,19
1;28;6;46;11;4;84,57
1;28;6;46;11;15;-2,53
1;28;6;46;11;18;-2,57
1;28;6;46;11;19;-2,46
1;28;7;11;48;-1;60,00
1;28;7;20;5;16;30,00
1;28;7;30;33;3;110,03
1;28;7;31;54;5;66,00
1;28;7;31;54;14;3,00
1;28;7;31;54;13;61,00
1;28;7;31;54;2;11875,65
1;28;7;31;54;9;11293,75
1;28;7;31;54;12;11709,39
1;28;7;31;54;1;961,00
1;28;7;31;54;8;1029,23
1;28;7;31;54;11;1025,11
1;28;7;31;54;4;93,84
1;28;7;31;54;15;-1,01
1;28;7;31;54;18;-0,99
1;28;7;31;54;19;-0,90
1;28;7;59;40;6;0,00
1;28;8;15;30;16;29,24
1;28;8;28;22;6;0,00
1;28;8;45;7;-1;80,00
1;28;8;49;26;5;0,00
1;28;8;49;26;14;0,00
1;28;8;49;26;13;5,00
1;28;8;49;26;2;21051,60
1;28;8;49;26;9;21283,17
1;28;8;49;26;12;22546,27
1;28;8;49;26;1;1327,00
1;28;8;49;26;8;1315,06
1;28;8;49;26;11;1265,08
1;28;8;49;26;4;99,72
1;28;8;49;26;15;2,13
1;28;8;49;26;18;1,96
1;28;8;49;26;19;1,94
1;28;8;55;39;3;109,39
1;28;9;40;34;5;72,00
1;28;9;40;34;14;0,00
1;28;9;40;34;13;64,00
1;28;9;40;34;2;38922,16
1;28;9;40;34;9;38221,56
1;28;9;40;34;12;37443,12
1;28;9;40;34;1;0,00
1;28;9;40;34;8;0,00
1;28;9;40;34;11;0,00
1;28;9;40;34;4;75,01
1;28;9;40;34;15;5,45
1;28;9;40;34;18;5,40
1;28;9;40;34;19;5,36
1;28;9;47;40;-1;80,00
1;28;9;48;51;3;107,73
1;28;9;52;30;16;27,66
1;28;9;56;8;6;0,00
1;28;10;4;58;16;25,10
1;28;10;22;13;6;31,00
1;28;10;45;4;-1;80,00
1;28;10;46;37;3;106,22
1;28;10;54;17;5;9,00
1;28;10;54;17;14;25,00
1;28;10;54;17;13;0,00
1;28;10;54;17;2;93657,65
1;28;10;54;17;9;93938,62
1;28;10;54;17;12;94406,91
1;28;10;54;17;1;0,00
1;28;10;54;17;8;0,00
1;28;10;54;17;11;0,00
1;28;10;54;17;4;75,19
1;28;10;54;17;15;8,92
1;28;10;54;17;18;8,05
1;28;10;54;17;19;7,32
1;28;11;17;12;16;23,24
1;28;11;26;14;3;102,14
1;28;11;30;6;6;29,00
1;28;11;34;0;5;126,00
1;28;11;34;0;14;24,00
1;28;11;34;0;13;114,00
1;28;11;34;0;2;93870,13
1;28;11;34;0;9;97343,33
1;28;11;34;0;12;88988,88
1;28;11;34;0;1;0,00
1;28;11;34;0;8;0,00
1;28;11;34;0;11;0,00
1;28;11;34;0;4;86,72
1;28;11;34;0;15;9,49
1;28;11;34;0;18;9,33
1;28;11;34;0;19;8,97
1;28;11;58;13;-1;80,00
1;28;12;4;29;3;100,65
1;28;12;26;27;5;122,00
1;28;12;26;27;14;53,00
1;28;12;26;27;13;107,00
1;28;12;26;27;2;102500,09
1;28;12;26;27;9;108957,60
1;28;12;26;27;12;107727,60
1;28;12;26;27;1;0,00
1;28;12;26;27;8;0,00
1;28;12;26;27;11;0,00
1;28;12;26;27;4;84,18
1;28;12;26;27;15;10,42
1;28;12;26;27;18;9,99
1;28;12;26;27;19;9,05
1;28;12;30;42;6;63,00
1;28;12;42;50;-1;80,00
1;28;12;58;52;16;21,21
1;28;13;14;25;6;16,00
1;28;13;15;46;5;23,00
1;28;13;15;46;14;4,00
1;28;13;15;46;13;31,00
1;28;13;15;46;2;105536,06
1;28;13;15;46;9;113767,87
1;28;13;15;46;12;98254,07
1;28;13;15;46;1;0,00
1;28;13;15;46;8;0,00
1;28;13;15;46;11;0,00
1;28;13;15;46;4;76,99
1;28;13;15;46;15;11,50
1;28;13;15;46;18;11,85
1;28;13;15;46;19;13,03
1;28;13;16;14;16;20,12
1;28;13;29;56;3;99,09
1;28;13;37;55;-1;60,00
1;28;14;6;0;3;103,29
